filepath,label
Audio\fake\file11836.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11839.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11854.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11861.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11876.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11878.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11887.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11889.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11894.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11899.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11918.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11930.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11935.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11937.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1194.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11946.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11955.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11965.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11973.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11976.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11977.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11988.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11993.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11995.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file11998.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file120.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12007.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12012.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12016.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12027.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12041.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12047.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12059.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12067.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12071.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12086.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12087.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1209.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12097.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12098.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file121.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12100.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12101.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12111.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12117.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12120.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12126.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12137.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1214.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12161.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12176.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1218.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12185.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12187.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12188.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12194.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12205.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12212.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12214.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12219.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1222.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12228.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12236.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12244.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12248.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12251.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12252.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12256.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12257.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12272.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12273.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12275.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12277.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12294.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12295.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12300.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12303.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12308.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12310.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12322.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12327.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12335.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1236.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12361.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12369.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1237.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12378.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12386.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12389.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12390.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12402.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12416.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12417.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12421.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1243.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12447.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12456.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12463.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12472.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12477.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12478.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12496.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12497.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12503.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12507.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12516.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12518.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1253.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12530.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12531.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12541.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12542.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12543.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12555.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12558.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12563.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12568.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12569.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12570.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12578.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12583.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12591.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12610.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12623.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12646.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12647.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12655.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12661.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12676.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12678.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12681.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12687.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12692.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12707.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12710.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12716.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12719.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12723.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12732.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12736.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12741.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12744.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12749.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12750.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12760.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12765.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12778.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12779.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12781.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12783.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12786.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12808.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12811.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12817.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12824.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12826.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1283.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12831.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12835.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12838.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12855.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12867.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12871.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12873.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12879.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12890.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12898.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12900.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12920.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12922.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12924.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12930.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12936.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12938.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1294.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12945.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12947.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12948.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12959.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12963.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12966.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12968.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file12975.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1298.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1300.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13001.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13018.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1302.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13028.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13031.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13035.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13047.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13054.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13061.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13062.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13063.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13091.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13092.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13095.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13099.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13108.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13116.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13120.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13129.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13132.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13141.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13142.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13146.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13153.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13165.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13168.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13175.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13178.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13179.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1318.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13180.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13184.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13194.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1320.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13211.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13213.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13219.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13232.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1327.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13275.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13279.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13281.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13283.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13292.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13293.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13302.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13306.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13310.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13313.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13335.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13343.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13345.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13358.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13363.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1337.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13373.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13378.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13383.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13385.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13388.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13389.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13422.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13425.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13436.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13438.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13443.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13449.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13453.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13455.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13458.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13459.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1346.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13460.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13467.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13472.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13476.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13478.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13485.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13505.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13511.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1352.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13521.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13522.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13543.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13546.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13553.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13554.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13573.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13577.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1358.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13590.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13592.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13599.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13606.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13611.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13619.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13625.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13628.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13630.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13635.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13637.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13638.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13639.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13661.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13669.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1367.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13670.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13673.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13685.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13687.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13688.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13690.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13701.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13706.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13712.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13714.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13718.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13722.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13739.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1374.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13741.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13743.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13746.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1375.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13761.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13772.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file13775.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file1378.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
